ubicacion_longitud,ubicacion_latitud,direccion,capacidad_personas_max,descripcion,renta_mensual,dia_deposito,fecha_inicio,dias_renta
8.2419215,32.9070929,7 Ruskin Lane,5,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",63835,17,19/04/2019,17
41.9669309,38.4341683,20 Farmco Court,15,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,31333,15,04/04/2019,12
47.2350622,2.3031143,07143 Sunbrook Trail,11,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",57411,3,19/07/2019,55
1.006941,44.2906463,44932 High Crossing Place,2,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",85373,6,02/07/2019,33
94.2894463,95.8094982,73643 International Plaza,16,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,95329,15,26/06/2019,43
,,,,,87218,25,18/01/2019,10
86.1467801,68.3575943,6810 Spaight Junction,5,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,29209,27,12/01/2019,53
7.6930526,91.6181342,9 Everett Court,20,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",78971,11,05/03/2019,53
69.3601861,34.3134571,2 Moland Way,4,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,,,,
50.2188312,21.778072,33612 Tony Park,1,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",48266,8,11/09/2019,51
51.0600288,16.0636638,53 Ruskin Hill,5,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,82494,27,29/06/2019,23
60.2535552,70.990158,12 Jackson Center,18,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,20440,26,19/08/2019,10
55.527126,6.3302791,61978 Hermina Court,11,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,33354,20,16/09/2019,18
41.4177046,75.660192,2 Sundown Alley,15,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",,,,
75.9002804,12.6908712,2931 Kedzie Place,16,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,33720,10,30/08/2019,27
9.8331235,15.6954056,5863 Kropf Circle,3,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,90790,27,13/03/2019,56
80.2679271,61.4380768,4869 Springs Lane,15,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",40472,24,07/03/2019,39
78.928915,96.7339812,0 Oxford Way,17,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,53566,7,25/07/2019,34
70.5247023,98.9723998,64492 Old Shore Junction,15,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",42497,29,07/03/2019,14
50.440835,55.2527536,3 Algoma Court,15,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,68572,8,05/04/2019,53
55.8508616,69.5547719,22022 Sycamore Lane,13,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",11565,12,20/11/2019,12
63.0713786,75.6497049,8886 Shoshone Way,2,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,63842,10,10/06/2019,50
17.6116395,98.4017585,9 International Road,12,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",84630,6,08/09/2019,12
56.6267953,61.004093,7 Bashford Place,4,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,28006,26,23/05/2019,10
9.9434681,17.045002,0673 Ryan Place,8,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,72543,13,19/11/2019,41
52.6689664,40.2111012,0254 Ridge Oak Trail,20,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,15065,9,16/06/2019,13
38.3706576,20.0534136,26227 Lien Way,1,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",94400,8,11/03/2019,42
37.6184513,88.1225911,95 Browning Parkway,3,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",16826,21,12/07/2019,17
41.3128295,63.4377887,126 Northwestern Drive,15,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,27426,19,19/10/2019,41
11.1978561,65.1571806,74 Sheridan Center,5,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,69219,1,02/08/2019,44
31.0232782,43.8978461,0 Granby Lane,1,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",63023,16,18/03/2019,47
92.9586501,7.8009514,841 Mitchell Pass,13,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",,,,
35.8185474,44.5483904,51 Dunning Trail,16,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",99411,17,11/01/2019,30
78.2699529,52.8204724,775 Carey Parkway,2,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,49128,29,27/04/2019,22
19.3907951,32.8581355,1928 Westerfield Hill,2,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",64840,6,02/06/2019,44
19.3653066,26.5630849,4122 Northwestern Way,1,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,14823,7,13/12/2018,44
6.4183059,41.7744852,99 Morrow Center,11,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,55806,22,04/11/2019,20
40.8554453,96.6679534,46008 Cambridge Pass,16,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",41513,3,05/11/2019,12
47.3870746,93.7177677,185 Lakewood Avenue,7,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,54848,20,19/01/2019,55
24.1926164,72.9835511,93768 American Pass,11,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,38909,31,04/06/2019,40
2.6013048,48.700924,767 Prairieview Street,12,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",76082,1,04/10/2019,40
73.8197486,14.3210322,68 Clyde Gallagher Park,1,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",59569,26,30/05/2019,33
88.5968847,68.6511017,974 Bunting Terrace,4,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,20931,16,05/04/2019,19
93.6217976,62.1578697,60484 Charing Cross Crossing,14,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,72054,5,08/02/2019,60
97.1596849,39.2635592,7 Lyons Street,1,Phasellus in felis. Donec semper sapien a libero. Nam dui.,22484,2,30/01/2019,39
11.7454111,16.7819045,37103 Hagan Crossing,4,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",26232,6,22/02/2019,36
13.0098825,13.3150384,378 Onsgard Place,17,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,38345,12,15/05/2019,56
52.9567274,15.3246583,9755 Michigan Pass,5,Phasellus in felis. Donec semper sapien a libero. Nam dui.,12335,12,18/10/2019,32
19.3543086,11.1258546,07 Crest Line Place,17,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,44599,19,15/06/2019,51
58.2080537,22.9172333,8 Continental Terrace,7,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",96596,31,26/05/2019,35
83.41576,17.2835234,965 Rigney Hill,9,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",8653,14,10/05/2019,40
65.3746853,24.1568321,04803 Dapin Trail,1,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",,,,
56.9447405,11.7594592,73087 Union Point,3,Sed ante. Vivamus tortor. Duis mattis egestas metus.,74793,31,04/08/2019,9
96.3990135,65.9120496,1 Meadow Vale Plaza,20,Phasellus in felis. Donec semper sapien a libero. Nam dui.,52200,24,28/11/2019,5
22.6288774,36.2662394,18177 Independence Place,12,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,15895,25,01/06/2019,54
42.1586801,77.8966076,80417 Blackbird Crossing,12,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",62244,2,31/12/2018,30
23.179263,17.8140468,745 Linden Drive,1,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",72540,10,17/02/2019,22
32.6281832,35.9499138,7916 Toban Street,12,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",88819,4,19/02/2019,19
53.3825024,73.0895042,60 Parkside Drive,3,Phasellus in felis. Donec semper sapien a libero. Nam dui.,23106,3,15/03/2019,9
50.6178392,80.3991114,91299 Northland Parkway,17,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",5737,9,20/09/2019,28
55.661198,51.7022495,0267 Kings Crossing,9,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",48315,30,21/09/2019,16
72.4478969,70.6644831,6495 Vera Parkway,20,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,22499,31,13/08/2019,37
71.832607,79.5647569,11828 Evergreen Drive,8,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,76311,8,13/04/2019,58
4.2874122,18.8232878,1297 Toban Crossing,17,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",2067,31,03/11/2019,57
19.0709604,81.8056637,75 Debs Way,12,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",93800,23,27/10/2019,49
14.4783029,2.2880465,4 Huxley Junction,5,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",73293,15,08/04/2019,2
12.511743,59.9682596,6948 Ridgeview Center,4,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",63434,31,18/07/2019,38
62.934789,47.1964509,9684 Hoepker Point,10,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,93586,1,29/01/2019,30
83.8767411,98.9948047,7192 Merrick Court,5,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,19475,28,28/12/2018,10
62.3232931,45.6601605,83 Dunning Plaza,10,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",58844,4,12/08/2019,59
56.0474464,60.6972988,81 Scott Junction,3,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",27011,19,09/06/2019,14
99.7504495,14.8148713,3241 Golf Course Place,13,Fusce consequat. Nulla nisl. Nunc nisl.,21915,5,17/07/2019,5
64.2260768,36.0880707,35 Ludington Pass,5,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,34784,16,15/12/2018,37
41.7479217,80.2091707,952 Boyd Pass,1,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,34195,22,19/04/2019,47
74.7602514,75.1844256,9298 Green Ridge Junction,9,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",57345,8,26/03/2019,17
83.1942606,18.5893018,02 Crest Line Drive,5,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",37821,3,28/04/2019,19
58.4378808,6.1519125,2789 Talisman Way,13,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",78169,26,22/01/2019,38
24.4732272,92.1165269,85240 Annamark Place,9,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,64100,26,14/07/2019,48
66.7553024,2.3734822,2212 Jenna Court,18,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",41019,11,08/05/2019,32
9.3370963,49.4732164,39587 Buena Vista Park,4,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,95132,31,08/07/2019,36
30.6381323,65.077613,82045 Transport Road,8,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",76888,8,13/06/2019,51
52.7938038,6.2463223,2 Welch Center,14,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,5998,5,24/06/2019,55
69.547925,41.8570694,3 Homewood Street,19,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",24456,30,14/12/2018,14
43.0785845,69.6251424,00707 Sunfield Terrace,3,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,51175,14,10/08/2019,59
42.9747566,39.8254532,59482 Grayhawk Lane,20,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",14453,22,03/10/2019,46
22.9109011,56.1028222,0260 Quincy Street,11,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,27969,26,02/07/2019,37
17.6011632,15.9921214,114 Park Meadow Junction,20,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,79969,12,13/07/2019,12
63.2990534,81.8920491,759 Vahlen Way,14,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",33590,3,31/08/2019,36
87.9837718,54.5287054,9 Springview Pass,20,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",27669,19,28/08/2019,37
17.1225622,87.0351774,140 Macpherson Crossing,10,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",9936,18,11/11/2019,4
88.0270438,2.6317537,5 Schiller Drive,13,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",,,,
5.0216557,87.1951871,72285 Stuart Circle,5,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,50864,12,01/07/2019,3
17.7269042,82.5679612,22639 East Place,11,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",2672,12,02/07/2019,36
3.0023343,58.9234277,6577 Colorado Point,12,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,96415,7,21/01/2019,16
42.7454266,98.6812268,7641 Rockefeller Park,10,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,92093,27,04/09/2019,13
